smiles,valid
CC(=O)Nc1cc(NC(=O)C(C)CC(N)=O)ccc1F,True
COC(=O)C(N)Cc1nc2cc(N(C)C)ccc2n1C,True
CNC(=O)Cc1ccc(NC(=O)c2cccc(OC(F)F)c2)cc1,True
COCCN(C)C(=O)Nc1ccc(-c2noc(-c3ccccc3)n2)cc1,True
CCC(C)NS(=O)(=O)c1ccc(C(C)O)cc1,True
CCc1noc(CC)c1CC(=O)NC(C)c1cccc(NC(C)=O)c1,True
CCOC(=O)C1=C(C)N(C)C(=O)NC1c1cscn1,True
Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3c(Cl)cccc3Cl)ccc21,True
c1csc(Cn2ccnc2-c2ccccc2N2CCOCC2)c1,True
CC(C)C(NC(=O)c1cc(COc2ccccc2)no1)C(N)=O,True
COc1ccc(Cc2nc3ccc(OC)cc3c(=O)[nH]2)cc1,True
COc1ccc(NC(=O)c2ccccc2O)cc1OC,True
Cc1noc(C(C)OC(=O)c2scnc2C)n1,True
O=C1CC2C(CCN2Cc2nccs2)N1CC1CC1,True
Cc1ccc(NCc2ccc(C)s2)c(C)c1S(=O)(=O)NC1CC1,True
C#CCNC(=O)CNC(=O)Nc1ccccc1OCC=Cc1ccccc1,True
COc1ccc(OCc2ccccc2)c2c1C(=O)CC2C,True
CC(=O)N(C)C1CCN(C(=O)NCc2ccc(C)c(F)c2)C1,True
CCOCCCNC(=O)C1CCCN(c2cnccn2)C1,True
CNC(=O)CCC(c1ccc2c(c1)OCCO2)C(C)(C)O,True
CCn1nc(C(=O)NC)c2c(Br)cccc21,True
Cc1noc(C)c1S(=O)(=O)Oc1cccc(C(=O)N(C)C)c1,True
COCc1csc(NC(=O)N2CCc3ccc(Cl)cc3C2)n1,True
CC(NC(=O)Nc1cnc(C2CC2)nc1)c1ccc2c(c1)OCCCO2,True
COCCN(Cc1ccccc1)C(=O)c1ccc(Br)cn1,True
O=C(Cc1ccccc1)CC(O)c1ccc2c(c1)OCCO2,True
CC(C)(C)CNC(=O)c1cc(S(N)(=O)=O)ccc1F,True
CCCC(C(=O)Nc1cccc(CNC(C)=O)c1)c1ccccc1,True
CN(c1cccc2ccccc12)S(=O)(=O)c1cnn(C)c1,True
COc1ccc2nc(C(=O)Nc3nc(C(C)=O)cs3)ccc2c1,True
CCc1ccsc1C(=O)N1CCCN(c2nc(C)cs2)CC1,True
Cc1ccccc1CCNC(=O)CN1CCOC(Cn2cccn2)C1,True
Cc1c(NC(=O)Nc2ccc(F)cc2)c(=O)n(-c2ccccc2)n1C,True
CCc1ccc(S(=O)(=O)Nc2ccc(CC(=O)NC)cc2)cc1,True
O=C(CCc1nc(-c2ccc(Cl)cc2)no1)Nc1nncs1,True
C#CCOC(=O)c1sc(-c2ccccc2F)nc1C,True
COc1cccc(C(=O)Nc2ccc(-n3ccnc3)nc2)c1F,True
Cc1ccc(NC(=O)CCn2c(N)nc3ccccc32)cc1Cl,True
CCN(CC)c1ccc(NC(=O)c2cnc(C3CCCO3)s2)cn1,True
CCc1nnc(CSc2nncn2-c2ccccc2OC)o1,True
COc1c(Cl)cc(Cl)cc1-c1nnn(CC#N)n1,True
COc1ccnc(NC(=O)c2cnn(-c3ccncc3)c2C)c1,True
CC(=O)Oc1ccccc1C(=O)Nc1nnc(-c2ccco2)o1,True
CCS(=O)(=O)N1CCC(Oc2cnc3ccccc3n2)CC1,True
CNc1ccc(Br)cc1NC(=O)COCC1CC1,True
CCOC(=O)CCCNC(=O)N1CCC(CO)CC1,True
CCCCNC(=O)c1nnn(-c2ccc(F)cc2)c1-c1cccnc1,True
COc1cc(CCC(=O)NC(C)c2cc(C)sc2C)cc(OC)c1OC,True
COc1ccc(OC)c(C(C#N)CN2CCOCC2)c1,True
CN1CCN(S(=O)(=O)Cc2ccccc2F)Cc2ccccc21,True
COCCNC(=O)CCNc1ncc(Cl)cc1Cl,True
CCOCC(=O)NCc1ccc(C(=O)N2CCCCC2)cc1,True
CCN(CC)C(=O)CNc1cccc(C(=O)N2CCCC(C)C2)c1,True
C#CCN1C(=O)C(Cc2ccccc2F)Oc2ccc(N)cc21,True
CC(C)CC(=O)N(C)Cc1cccc(C(F)(F)F)c1,True
NC(=O)C1CCN(C(=O)COc2cccc3ccccc23)CC1,True
COCC(=O)N1CCc2nc(NC(=O)c3cnccn3)sc2C1,True
CC(=O)c1ccc(C(=O)NC2CCCCC2C)cc1,True
Cc1c(CNC(=O)c2cccc(S(=O)(=O)NC3CC3)c2)cnn1C,True
CC(Cc1cnc(-c2c[nH]cn2)cc1)C(=O)NC1CCCC1,True
C=CCNS(=O)(=O)c1cccc(C(=O)NC2CCCCC2)c1,True
COc1ccc(-c2noc(CNC(=O)NC(C)(C)C)n2)c(OC)c1,True
Cc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)s1,True
Cc1ccccc1COC1CCN(C(=O)c2ccc(=O)[nH]c2)CC1,True
CCN(CC)C(=O)CCC(=O)Nc1cc(-c2cccs2)n[nH]1,True
COCc1cccc(C(=O)Nc2cc(-c3cccnc3)n[nH]2)c1,True
CCN(Cc1cccs1)C(=O)Nc1ccc(C)c(S(C)(=O)=O)c1,True
CC(=O)Nc1c(O)c(Br)cc(O)c1Cl,True
O=C(CCn1ccccc1=O)NCCc1nnc2n1CCCCC2,True
CN(C)C(=O)CC(NC(=O)c1cccc(F)c1F)c1ccccc1,True
CC1c2cccn2CCN1C(=O)c1c[nH]nc1-c1ccccc1,True
Cc1cc(C)n2c(CN(C)C(C)c3c(F)cccc3F)cnc2n1,True
O=C(CS(=O)(=O)c1ccccc1)Nc1nc2ccccc2s1,True
COCC(=O)Nc1nnc(SCc2ccc(Cl)cc2)s1,True
COCc1cccc(C(=O)N(Cc2cccc(O)c2)CC2CC2)c1,True
CCOc1ccc(CN(C)S(=O)(=O)c2ccc(C(C)=O)cc2)cc1,True
CCOc1cc(NC(=O)c2ccc3ncsc3c2)ccc1OC,True
O=C(CCC(O)c1cc(F)ccc1F)NCCN1CCOCC1,True
O=C(NC1CNCc2ccccc21)c1cccc(Br)c1,True
COc1ccc(-c2cnc(Cn3ccccc3=O)o2)cc1,True
Cc1ccccc1Nc1nc(N)nc(CSc2ncccn2)n1,True
Cc1cccc(CC2COCCN(C(=O)C(C)(C)C)C2)n1,True
O=C(COc1ccccc1Cl)Nc1cccnc1,True
CC(OCC1CCCO1)C(=O)Nc1ccc(NC(C)(C)CO)cc1,True
COc1ccc(C(=O)N(Cc2ccc(F)cc2)CC2CCCO2)cc1,True
CCc1cc(=O)[nH]c2nnc(SCC(=O)OC(C)C)n12,True
Cc1cccc(COCc2n[nH]c3c2CN(C(=O)CC2CC2)C3)n1,True
CC(=O)NC(CC(=O)OCC(C)C)c1ccc(Cl)cc1,True
CCc1noc(CN(C)Cc2nc3ccsc3c(=O)[nH]2)n1,True
CCc1noc(CN2CCN(C(=O)c3cccs3)CC2)n1,True
COc1ccc(OC)c2[nH]c(-c3nc(CC(=O)NC4CCCC4)no3)cc12,True
Cc1ccc(C(=O)COC(=O)c2cc(Br)c[nH]2)cc1,True
O=C(c1ccc(COc2ccc3c(c2)OCO3)o1)n1ccnc1,True
Cc1nn(C)cc1CN1CCN(c2cccc(C(F)(F)F)c2)CC1,True
c1cnc(-n2cc(NCc3cccnc3)cn2)nc1,True
CCOCc1ccccc1NC(=O)c1cc2n(n1)CCS2,True
CCc1nc(CC(=O)Nc2cccc(C)c2)cs1,True
CNS(=O)(=O)Cc1cccc(CNc2cnc(C(C)C)nn2)c1,True
COC(=O)c1cc(NC(=O)Cn2ncccc2=O)c(F)cc1F,True
COC(=O)C1CCCN1C(C#N)c1ccccc1F,True
O=C(NCc1ccccc1)NC1(C(=O)N2CCOCC2)CCCCC1,True
COc1ccc2c(c1)NC(C)C(=O)N2Cc1ccccc1,True
CC(C(=O)NC(C)(C)CNC(=O)OC(C)(C)C)c1ccsc1,True
NC(=O)C1Cc2ccccc2CN1CCn1c(=O)oc2cccnc21,True
Cc1cccc(NC(=O)N2CCC3(CC2)CC(OCC(N)=O)CC3)c1,True
CCn1cc(S(=O)(=O)N(C)C2CCCCC2O)cn1,True
CC(=O)N(C)Cc1cccc(NC(=O)c2ccnc(F)c2)c1,True
COc1ccc(NC(=O)c2cc(-c3ccc(OC)cc3)[nH]n2)cc1,True
O=S(=O)(c1cc(Cl)ccc1Cl)N1CCCC1,True
COc1ccc(CC(=O)NC2CCSc3ccc(F)cc32)cc1F,True
CCCCNC(=O)Nc1cc(C(=O)NC)ccc1C,True
CC(NC(=O)NCc1ncnn1C)C(=O)NC(C)(C)C,True
CC(CC(=O)Nc1nnc(C(C)(C)C)s1)CC(N)=O,True
CC(C)C(C)n1nccc1NC(=O)c1cc(=O)[nH]c2ccccc12,True
COc1ccc(NC(=O)CCSc2ccccn2)c(OC)c1,True
NC(=O)CCc1cccc(NC(=O)Cc2cccs2)c1,True
CN(CC(=O)N1CCN(c2ncccn2)CC1)Cc1ccc(F)cc1,True
Cn1cc(CNc2cccc(OCC(N)=O)c2)nn1,True
O=c1[nH]nc(Cc2cccc(Br)c2)[nH]1,True
O=C(c1ccc(-n2cccn2)cc1)N1CCCC1c1ccco1,True
Cc1nccn1-c1ncccc1NC(=O)CN(C)c1ccccc1,True
Cc1cc(C(=O)NCc2cccs2)c(C)n1C1CC1,True
N#Cc1cccc(CS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1,True
CC(C)C(C)NC(=O)c1cc(-n2cnnn2)ccc1Cl,True
O=C(CN1CCN(C(=O)NCC(F)(F)F)CC1)N1CCCCCC1,True
Cc1ccc(SCC(=O)c2cccn2C)c(C)c1,True
O=C(Nc1c(F)cccc1F)c1ccc2c(c1)CCC(=O)N2,True
CC1CCCCN1C(=O)COC(=O)Cc1cn2ccsc2n1,True
Cn1cnnc1SCC(=O)NCc1cccs1,True
COc1ccccc1NC(=O)N1CCC2(CC1)OCCCO2,True
Cc1c(C(=O)NC2CCN(c3c(F)cccc3F)C2)cnn1C,True
Cc1noc2ncc(NC(=O)CCc3ccncc3)cc12,True
Cc1ccc(C(=O)NCC(C)(O)c2ccc3c(c2)OCO3)c(C)c1,True
COc1cccc(CNC(=O)c2cnn3ncccc23)c1,True
CCN(CC1CC1)C(=O)NCc1cc(C)oc1C,True
COc1ccc(Cl)cc1CNC(=O)NCC1CC1,True
O=C(Nc1ccc(-c2csnn2)cc1)c1cccc(-c2ncc[nH]2)c1,True
COc1ccc2oc(C(=O)NCCc3cc(=O)[nH]c(C)n3)nc2c1,True
Cc1c(Br)cnn1CC(=O)Nc1nccs1,True
Cc1ccc(OCC(=O)Nc2ccc3c(c2)N(C(=O)C2CC2)CC3)cc1,True
O=C1NCC2(CCCN(C(=O)c3cc(C4CC4)on3)CC2)O1,True
COc1cccc(C2CC2C(=O)N(C)Cc2sccc2C)c1,True
Cc1c(NC(=O)c2cccc(OCC(F)F)n2)cccc1C(N)=O,True
CC(C)Nc1nc(-c2ccc(=O)n(C)n2)cs1,True
N#Cc1ccc(Oc2cccc(C(=O)N3CCCC3)c2)nc1,True
CC(C)Oc1nnc(SCC(O)c2ccc(F)cc2)s1,True
O=C(NCc1ccc(F)cc1F)C1CCCO1,True
OC1=Nc2n[nH]cc2C(c2cccc3[nH]ccc23)C1,True
CCOc1ccc(S(=O)(=O)N(C)C(C)C#N)cc1C,True
Cc1nccc(N2CCC3(CCN(C)C3=O)CC2)n1,True
CCc1ccccc1CNC(=O)c1cc(NC(C)=O)ccc1O,True
NS(=O)(=O)c1ccc(CCC(=O)OC2CCCC2)cc1,True
COC(=O)N(C)c1ccc(NC(=O)N2CCCC(C)C2CO)cc1,True
CN(CCOCc1ccccc1)C(=O)CSc1ccccc1,True
COc1cc(OC)c(OC)cc1CNC(=O)c1ccc(O)c(Cl)c1,True
NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,True
Cc1cccc(C)c1OCCSc1ncnc2c1cnn2C,True
CCC1CCCCN1S(=O)(=O)c1ccc(-n2cnnn2)cc1,True
CCN1CC(C(=O)NCC(C)(C)N2CCOCC2)CC1=O,True
CC(C)C(=O)N1CCC2c3ccc(-c4cccc(F)c4)nc3CC2C1,True
CC(C)c1nc(C2CCCN(Cc3cccc(F)c3)C2)no1,True
CC(=O)Nc1ccc(C(=O)CSc2cc(C)ccc2C)cc1,True
CCN(C(=O)Cn1cnc2c(cnn2C)c1=O)C1CCCCC1,True
CCc1nc(NC(C)CC)c2c(n1)c(C)nn2CC,True
NC(=O)c1ccsc1NC(=O)CSc1ncn[nH]1,True
Cc1nc(C(=O)Nc2cc(C(C)(C)C)ccc2O)cs1,True
COC=C(CCO)C1OC(=O)c2ccccc2C1(O)OC,True
N#Cc1ccc(C(=O)NC2CCCN(c3ncccn3)C2)nc1,True
COCCOCC(=O)N1CCC(n2cccn2)CC1,True
CC(C)NS(=O)(=O)c1ccc(NCC2CC2)nc1,True
CC1CC(C)CN(S(=O)(=O)c2cccnc2)C1,True
O=S1(=O)CCCN1CCCOc1ccc2ncccc2c1,True
CCOC(CC)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,True
Cn1cc(C(=O)CSc2ncc3ccccn23)cn1,True
CCOC(=O)CSc1nc(-c2ccccc2)n[nH]1,True
Cc1cc2ccccc2n1CC(=O)N(CCO)Cc1ccccc1,True
Cc1cc(Oc2ncnc3c2cnn3C)ccc1N,True
O=C(CN1CCc2ccccc21)NCC1CCOC1,True
Cc1nnc(N2CCC(N(C)Cc3noc(C)n3)C2)c(C#N)c1C,True
CC1(C)OCC2(COCC(O)CO2)O1COC(=O)c1ccccc1,False
Cn1ccc(NC(=O)c2cc(F)ccc2Br)n1,True
COc1ccc(NC(C)=O)cc1-c1cc(C(C)(C)O)nn1C,True
N#CCc1ccc(OCC(O)Cn2cc(Cl)cn2)cc1,True
CCNC(=O)C1CN(S(=O)(=O)c2ccc(C)c(Cl)c2)C1,True
CC(=O)Nc1ccc(CC(=O)NCc2ccco2)cc1,True
Cc1nn(C)c(C)c1CCC(=O)NCc1ccnc(OC2CCC2)c1,True
Cc1cnc(C(=O)NCC2(c3ccccc3)CCC2)cn1,True
N#CCC(=O)Nc1ccccc1Cc1ccccc1,True
CCSc1c(C(C)C)cnc2c1c(=O)n(C)c(=O)n2C,True
CCOC(=O)c1c(NCC2CCCO2)c2ccccc2[nH]c1=O,True
O=c1nc2[nH]c(-c3ccccc3)c3cccnc3n2c2ccccc12,False
CCOC(=O)CNC(=O)Nc1ccc(Cl)cc1Br,True
COc1cc2c(cc1OC)C(C(O)c1ccccc1)NCC2,True
CC1CN(c2ccccc2NC(=O)c2cnccn2)CC(C)O1,True
COc1ccc(S(=O)(=O)Nc2cnn(CC3CCCO3)c2)cc1F,True
CCC(CC)C(=O)N1CCCC(C(=O)Nc2nc(CC)c(C)o2)C1,True
CC(OC(=O)c1ccsc1)C(=O)c1ccc2c(c1)NC(=O)CO2,True
C=CCn1c(SCC(=O)NC)nc2sccc2c1=O,True
Cc1nn(C)c(C)c1C1CCCN1C(=O)CCCn1cncn1,True
CNC(=O)c1ccc(CN(C)C(=O)Cc2ccc[nH]2)cc1,True
CCc1cccc(NC(=O)COc2cccc(N)c2)c1,True
COc1ccc(C(O)Cc2ccc(Cl)cc2)cc1,True
Cc1ccc2nc3c(cc(C(=O)NCC(C)C)n3C)c(=O)n2c1,True
C=CCC1(CO)CCCN(C(=O)c2ccoc2)C1,True
CC(C)(CNC(=O)C1Cc2ccccc2O1)c1ccncc1,True
COCCN(Cc1ccco1)C(=O)C1CCC(=O)N(C2CC2)C1,True
CC(Nc1ncnc2c1cnn2C)C1CCCCC1,True
CN(C)c1cccc(OC(=O)c2scnc2C2CC2)c1,True
CCOC(=O)Cc1csc(NC(=O)c2cc3ccccc3o2)n1,True
Cc1n[nH]c(C)c1NC(=O)c1cccc2[nH]ccc12,True
Cc1nn2ccccc2c1C(=O)NCCc1c[nH]c2ccccc12,True
CCn1c(SCC(=O)N(C(C)C)C2CCCC2)n[nH]c1=O,True
COc1ccc(NS(=O)(=O)c2cc(F)ccc2C)cc1OC,True
O=C(OCC(=O)c1c[nH]c2ccccc12)c1ccc(O)cc1,True
Cc1noc(CCC(=O)OCc2ncc(-c3ccc(F)cc3)o2)n1,True
Cc1ccc(Cl)cc1NC(=O)Cn1cnc2sccc2c1=O,True
CCNC(=O)CN1CCN(CCOc2ccccc2Cl)CC1,True
O=C(NCc1cccs1)c1cccc(OC(F)F)c1,True
CC1CCC(N(C(=O)c2ccccc2)C2CC2)CC1,True
Cc1csc(=O)n1CC(=O)N(C)CCCOc1ccc(F)cc1,True
CC(C)CNC(=O)c1ccccc1NC(=O)c1cc(F)cc(F)c1,True
COc1cc(C)ccc1CNC(=O)c1cnc2onc(C)c2c1,True
Cc1ccc(C(=O)NCc2coc(-c3cccs3)n2)cc1F,True
CN(C)C(=O)c1ccc(S(=O)(=O)NCCCN2CCOCC2)o1,True
O=C(Cn1ccccc1=O)NCc1cc2ccccc2o1,True
CSc1cc(C(=O)Nc2nc[nH]n2)ccc1O,True
CCc1ccc(-c2cc(NC(=O)c3ccc(=O)[nH]c3)[nH]n2)cc1,True
COC(=O)c1cnn2c1nnc1c(=O)n(-c3cccc(C)c3)ccc12,True
CCOc1ccccc1NC(=O)c1c(C)nc(C(C)(C)C)[nH]c1=O,True
Cc1c(C(=O)Nc2cnn(C)c2)nnn1-c1cccc2cccnc12,True
CC1(C)Cc2cccc(OCC(=O)NCCCO)c2O1,True
Cc1ccccc1-c1ccc2c(c1)CC(CNC(=O)C1CC1)O2,True
Cn1c(C(=O)NCC(=O)NC(C)(C)C)ccc1-c1ccc(F)cc1,True
CCCNC(=O)Nc1cccc(NC(=O)c2ccco2)c1,True
CN(CCc1ccccc1)C(=O)CCc1ccco1,True
COc1cccc(C(=O)Nc2noc(-c3ccc(F)cc3)n2)c1,True
O=C1C(NS(=O)(=O)c2cccs2)CCN1c1ccc(F)cc1,True
O=C(OCc1nnnn1-c1ccccc1)C1CC2CCC1C2,True
Cc1ccc(CCc2nnc(NC(=O)C3CCCO3)s2)cc1,True
CCc1nc(CCNC(=O)N2CCc3ccc(OC)cc3C2)cs1,True
CC1(NS(=O)(=O)c2ccccc2Br)CCOCC1,True
O=C(Cc1ccc2c(c1)OCO2)N1CCCCC1Cn1cccn1,True
CCn1c(C2CCN(C(=O)C3CCCc4ccccc43)C2)n[nH]c1=O,True
COc1cccc(CNC(C#N)c2cccnc2)c1,True
CCOC(C)c1noc(Cn2cc(-c3nnco3)ccc2=O)n1,True
CN(C)C(=O)CCn1cccc1-c1nc2cc(Cl)ccc2[nH]1,True
CCc1c(C)sc2ncn3nc(-c4ccco4)nc3c12,True
NS(=O)(=O)CCCNC(=O)c1ccc(Br)cc1,True
Fc1cc(F)ccc1NCc1nccn1C(F)F,True
COc1ccc(CCNC(=O)Nc2nnc(C(C)C)s2)cc1OC,True
COC(=O)C1Cc2ccccc2N1C(=O)c1nc2nccc(C)n2n1,True
Cc1cc(C(C)NC(=O)COc2ccccc2C#N)c(C)s1,True
COc1cc(CC(=O)NCc2cscn2)ccc1C,True
CCc1ccccc1OC(=O)Cc1ccc(NC(C)=O)cc1,True
Cc1cc(C(=O)CSc2nnc(C(C)C)n2C)c(C)n1C,True
Cc1ncc(C(=O)N(CCc2ccccn2)Cc2ccccc2C)c(C)n1,True
CCCc1cc(=O)oc2cc(OCC(=O)Nc3cc(C)on3)ccc12,True
CCc1nc(CN(C)C(=O)c2ccc(Cl)cc2O)cs1,True
Cc1cc(NC(=O)NCCOc2cccc(-n3cccn3)c2)no1,True
O=C(NCC1COc2ccccc2C1)c1ccc(-n2ccnc2)nc1,True
CC(C#N)CN(C)C(=O)Cc1cccc(Br)c1,True
CCCOCC(=O)Nc1ccc(Sc2nncs2)cc1,True
COc1ccc(OCC(=O)N2CCCCCC2)cc1,True
CCn1nc(C(=O)NCCNC(=O)C2CCCCC2)ccc1=O,True
NC(=O)c1ccccc1NCC(=O)N1CCN(c2ccccc2)CC1,True
Cc1ccc(F)cc1C=CCn1nnc(-c2ccccc2)n1,True
Cc1nc(-c2cnn(C)c2)sc1C(=O)Nc1nncs1,True
O=C(Nc1ccccc1F)c1ccc2cccc(O)c2n1,True
Cn1c(=O)c(C(=O)Nc2ccc(Cl)cc2)cc2cccnc21,True
CC(NC(=O)c1ccc(Cl)cc1)C(=O)Nc1ccc(F)cc1,True
O=C1CC(C2CCCN(C(=O)Nc3ccn[nH]3)C2)CO1,True
NC(c1ccc(Cl)cc1)c1nc(C2CC2)cs1,True
CCCOc1ccc(CNC(=O)Nc2cccnc2-n2cncn2)cn1,True
Cc1ncsc1C(=O)NCC1CN2CCCC2CO1,True
Cc1ccc(C(=O)c2ccccc2Cn2cccn2)s1,True
O=C(NCCNC(=O)C1CC1)c1cnc(-c2ccccc2)s1,True
CCN(CC)C(=O)N(C)Cc1nc(C(C)(C)C)no1,True
CCC(O)CN1CCN(C(=O)c2cccc(OCC(N)=O)c2)CC1,True
COC(=O)Nc1ccc(CNC(=O)c2n[nH]c3ccc(C)cc23)cc1,True
CC(NC(=O)Nc1ccc(C(F)(F)F)cc1)c1nccs1,True
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccccc2)c1C(N)=O,True
OC1COC2OCCc3cnc(N4CCCC4)nc32)C1,False
Cn1c2ccccc2n2c(=O)n(CC(=O)Nc3ccc(F)cc3)nc12,True
CCN(CC)C(=O)N1CCN(C(=O)Nc2ccc(C)cc2)CC1,True
CCC(CC)NC(=O)c1ccc2c(c1)OCC(=O)N2,True
COC(=O)c1cc(N)n(-c2cc(Cl)ccc2C)n1,True
CC(C)OC(=O)CCNC(=O)Nc1ccc(F)c(C#N)c1,True
Cc1c(C(=O)N(C)CCC#N)oc2ccccc12,True
CC(C)NS(=O)(=O)c1ccc(NCC(=O)Nc2ccccc2)cc1,True
CC(=O)N1Cc2ccccc2CC1C(=O)Nc1ccccc1C,True
COc1ccc(NC(=O)c2ccc(N)nn2)cc1Cl,True
COc1cccc(NCc2ccc(OC)c(O)c2)c1,True
Cc1cccc(C)c1OCC(=O)NCc1ccc(NC(N)=O)cc1,True
Cc1cccc(S(=O)(=O)NC(C)c2ccccc2C)c1,True
O=C(CCc1ccco1)NCc1cn2cc(Cl)ccc2n1,True
Cc1ccc(CN(C)S(=O)(=O)Cc2ccccc2)s1,True
CCOc1ccc(C(=O)CCC(=O)Nc2cccc(C#N)c2)cc1,True
Cc1noc2nc(-c3ccccc3)cc(C(=O)NCC(C)C)c12,True
CCNc1cnc2c(c1OC)c(C)nn2CCC#N,True
COc1cccc(CC2CCN(C(=O)c3ccnc(F)c3)CC2)c1,True
Cc1nn(-c2ccc(F)cc2F)c(C)c1C(=O)NC(C)C1CCCO1,True
CC(C)N(C)C(=O)CCNC(=O)c1cccs1,True
CCOc1ccc(CNC(C)C(=O)N2CCCCC2)cc1C,True
O=S(=O)(CCCNc1cccc(F)c1)c1ccccc1,True
CN(CCC#N)C(=O)Nc1ccc(S(=O)(=O)C2CCCC2)cc1,True
COCCCN(C)c1nc2sccn2c1CO,True
O=C(NCCSc1nc(-c2ccco2)n[nH]1)c1ccc(F)c(F)c1,True
COC(=O)c1ccoc1COc1ccc(CO)cc1,True
N#Cc1cnn(C(=O)c2ccc3c(c2)CCCC3)c1N,True
CC(C)c1nc(C(C)NC(=O)C2(c3ccc(F)cc3)CC2)cs1,True
C=CCCC(=O)NCCOc1ccc2c(c1)OCO2,True
Cc1cc(C)c(NC(=O)CN(C)C(=O)c2cnn(C)c2C)c(C)c1,True
COC(=O)C(NS(=O)(=O)c1cccc(C)c1Cl)C(C)C,True
CCCCNC(=O)c1cc2cnn(C(C)C)c2nc1N,True
CCc1ccc(Cc2nnc(NC(=O)C(C)C)o2)cc1,True
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(OC(F)F)cc2)cc1,True
COc1cc(NC(=O)N2CCCC2)c(OC)cc1Cl,True
CC(C)CNC(=O)C1(NC(=O)NC2CCCC2)CCCC1,True
CCOc1ccccc1-c1nc(-c2cn(C)c3c(CC)cnn32)no1,True
CC(c1cccnc1)N(C)C(=O)Nc1cncnc1N(C)C,True
Nc1cc(Cl)cn2c(COc3ccccc3)nnc12,True
Cc1ccc(-c2noc(CSc3nnc(C)n3C3CC3)n2)cc1F,True
CCCNC(=O)c1cn2ccnc(-c3ccccc3)c2n1,True
O=C(NCCCC(=O)N1CCc2sccc2C1)NC1CCCCC1,True
CCCC(NC(=O)Cc1c[nH]c2ccc(F)cc12)C(=O)OC,True
O=C(CNS(=O)(=O)c1cccs1)Nc1nc2ccccc2[nH]1,True
Cc1c(Br)c(C(=O)OC(C)C)nn1C,True
CC(C)OCCC(=O)Nc1cc(C(C)(C)C)nn1C,True
COc1ccc(OC)c2c1CN(C(C(N)=O)c1ccccc1)CC2O,True
COc1ccc(F)cc1-c1nc2c(N)cccc2n1CCO,True
O=C(CCn1cncn1)NCC(=O)Nc1ccc(F)cc1,True
Cc1cc2c(=O)c(-c3ccccc3)coc2cc1N,True
CCOC(=O)Oc1cc(CNc2cccc(C)c2C)ccc1OC,True
COc1cc(F)c2c(c1)C(c1cc[nH]c(=O)c1)NCC2,True
COC(=O)c1ccc(CSc2nnc(-c3ccc(O)cc3)o2)o1,True
Cc1nn(C)c(C)c1NC(=O)C(C)CSc1ccccc1F,True
FC(F)(F)C1=NC2=NC=NC2N1Cc1cccnc1,True
CN(C)S(=O)(=O)c1cc(NC(=O)NCc2ccccn2)ccc1F,True
COC(=O)C1CCN(C2CCN(c3ccc(F)cc3)C2=O)CC1,True
Cc1csc(C(=O)NCCNC(=O)C(C)C)c1,True
Cc1ccc(CC(=O)NCc2nc(-c3cccc(C)c3)no2)cc1,True
CCC(C)CSc1nnc2n(C)c(=O)c3sccc3n12,True
Cc1cccc(-c2noc(C3(C)CCCN3C(=O)C3CC3)n2)c1,True
N#CCCNS(=O)(=O)c1ccc(C(=O)Nc2cccnc2)cc1,True
COc1ccc(S(N)(=O)=O)cc1NC(=O)CC(C)C,True
Nc1cccc(C(=O)CNCCc2cccs2)c1,True
Cc1cccc(C(=O)N2CCSc3ccc(N)cc32)c1,True
O=C(C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,True
c1ccc2oc(-c3nnc4sc(Cn4cccn4)nc3s2)nc1,False
CC1CCCCC1NC(=O)CN1C(=O)CSc2ccccc21,True
Cc1ccc(C(=O)CN(C)S(=O)(=O)N(C)C)c(C)c1,True
CC(C)N(C(=O)Cc1csc(-c2cccnc2)n1)C1CCCC1,True
CC(C)Oc1ccc(C(=O)N2CCc3ccccc3C2)cc1,True
Cc1cc(CCc2ccc(C)cc2)n2nc(N)nc2n1,True
Cc1ccc(S(=O)(=O)NC(C)C(N)=O)c(Cl)c1,True
COCCCNC(=O)Cc1csc(-c2ccc(N)cc2)n1,True
CC(C)CN(CCC#N)c1ccc(O)cc1Br,True
Cc1nsc(N2CCCN(C(=O)Nc3cccc(Cl)c3)CC2)n1,True
O=C(Nc1cc2c(cc1Br)OCCO2)C1CC1,True
CCC(CCO)NC(=O)Nc1ccc(C#CCO)cc1,True
O=C(Cc1ccc[nH]1)N1CCN(c2ccc3c(c2)CCO3)CC1,True
FC(F)(F)c1ccccc1-n1nc(Cn2cncn2)nc1C1CC1,True
CCCC(=O)N1CCCC1C(=O)N(C)c1ccc(F)c(F)c1,True
Cc1ccc(-n2c(C)c(C)c3c(NCCCO)ncnc32)cc1,True
COCC(=O)N1CCCC1c1ccc(Cc2cccc(OC)c2)[nH]1,True
O=C(NCc1cn(-c2ccccc2)nn1)N(CC1CCCO1)CC1CCCO1,True
CCc1nc2n(n1)CCCC2NC(=O)CC1CCc2ccccc21,True
